FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7, F8,T3,T4,T5,T6,FZ,CZ,PZ
2.344730e+02,-6.969730e+02,2.695300e+01,1.313480e+02,6.171900e+01,-6.523400e+01,3.359400e+01,-8.476600e+01,7.548800e+01,1.835900e+01,1.386720e+02,-3.590820e+02,-6.484400e+01,-3.463870e+02,-5.947300e+01,4.492000e+00,1.378910e+02,-6.347700e+01,6.875000e+01
2.458980e+02,-6.710940e+02,3.837900e+01,1.609380e+02,6.640600e+01,-7.011700e+01,4.238300e+01,-5.927700e+01,8.281200e+01,4.267600e+01,1.387700e+02,-3.406250e+02,-8.476600e+01,-3.272460e+02,-5.146500e+01,2.812500e+01,1.510740e+02,-4.707000e+01,9.082000e+01
2.456050e+02,-6.725590e+02,3.457000e+01,1.636720e+02,5.263700e+01,-5.820300e+01,3.291000e+01,-6.328100e+01,7.959000e+01,3.710900e+01,1.528320e+02,-3.690430e+02,-7.099600e+01,-3.360350e+02,-5.732400e+01,1.816400e+01,1.486330e+02,-5.341800e+01,8.339800e+01
2.237300e+02,-7.042970e+02,2.265600e+01,1.414060e+02,3.779300e+01,-4.316400e+01,1.123000e+01,-8.945300e+01,6.796900e+01,1.044900e+01,1.091800e+02,-3.890630e+02,-7.587900e+01,-3.822270e+02,-8.291000e+01,-1.484400e+01,1.283200e+02,-7.793000e+01,5.742200e+01
1.896480e+02,-7.483400e+02,-3.027000e+00,1.125980e+02,2.343800e+01,-2.753900e+01,-8.691000e+00,-1.117190e+02,5.830100e+01,-1.103500e+01,6.777300e+01,-4.489260e+02,-7.490200e+01,-4.156250e+02,-1.100590e+02,-4.082000e+01,1.032230e+02,-1.016600e+02,3.564500e+01
1.967770e+02,-7.486330e+02,-2.334000e+01,8.154300e+01,3.144500e+01,-3.515600e+01,2.246000e+00,-1.180660e+02,7.587900e+01,-8.984000e+00,1.142580e+02,-4.059570e+02,-2.910200e+01,-3.777340e+02,-9.394500e+01,-3.388700e+01,1.043950e+02,-1.039060e+02,3.632800e+01
1.934570e+02,-7.656250e+02,-3.584000e+01,5.107400e+01,2.900400e+01,-3.339800e+01,-6.641000e+00,-1.349610e+02,6.855500e+01,-2.421900e+01,1.149410e+02,-3.981450e+02,-1.640600e+01,-3.742190e+02,-9.912100e+01,-5.185500e+01,9.609400e+01,-1.170900e+02,1.894500e+01
1.923830e+02,-7.635740e+02,-2.851600e+01,6.650400e+01,3.125000e+01,-3.691400e+01,-6.152000e+00,-1.356450e+02,6.669900e+01,-2.324200e+01,9.482400e+01,-3.978520e+02,-3.339800e+01,-3.717770e+02,-1.034180e+02,-5.263700e+01,9.990200e+01,-1.145510e+02,2.275400e+01
2.115230e+02,-7.347660e+02,-2.344000e+00,9.912100e+01,4.628900e+01,-5.117200e+01,1.357400e+01,-1.149410e+02,7.861300e+01,-5.469000e+00,1.061520e+02,-3.916020e+02,-4.404300e+01,-3.686520e+02,-8.759800e+01,-2.998000e+01,1.193360e+02,-9.160200e+01,4.599600e+01
2.297850e+02,-7.096680e+02,1.884800e+01,1.177730e+02,6.162100e+01,-6.357400e+01,3.203100e+01,-8.945300e+01,8.769500e+01,1.738300e+01,1.366210e+02,-3.742190e+02,-4.785200e+01,-3.625000e+02,-6.240200e+01,-5.371000e+00,1.353520e+02,-6.972700e+01,6.806600e+01
2.384770e+02,-6.919920e+02,2.744100e+01,1.373050e+02,5.859400e+01,-6.103500e+01,2.695300e+01,-7.695300e+01,7.519500e+01,2.744100e+01,1.478520e+02,-3.632810e+02,-6.132800e+01,-3.448240e+02,-6.494100e+01,8.301000e+00,1.421880e+02,-6.308600e+01,7.353500e+01
2.547850e+02,-6.629880e+02,4.541000e+01,1.686520e+02,6.367200e+01,-6.709000e+01,3.144500e+01,-5.634800e+01,7.187500e+01,4.638700e+01,1.539060e+02,-3.342770e+02,-7.441400e+01,-3.030270e+02,-5.800800e+01,3.378900e+01,1.585940e+02,-4.648400e+01,9.033200e+01
2.463870e+02,-6.723630e+02,3.447300e+01,1.560550e+02,5.830100e+01,-6.425800e+01,3.222700e+01,-6.416000e+01,7.597700e+01,4.169900e+01,1.532230e+02,-3.375000e+02,-7.148400e+01,-3.113280e+02,-5.752000e+01,2.343800e+01,1.489260e+02,-5.341800e+01,8.584000e+01
2.263670e+02,-7.020510e+02,8.789000e+00,1.296870e+02,4.121100e+01,-4.726600e+01,1.582000e+01,-8.476600e+01,7.002000e+01,1.953100e+01,1.310550e+02,-3.783200e+02,-6.933600e+01,-3.470700e+02,-8.232400e+01,-4.880000e-01,1.292970e+02,-7.734400e+01,6.132800e+01
2.051760e+02,-7.277340e+02,-1.191400e+01,1.162110e+02,2.656300e+01,-2.910200e+01,-4.980000e+00,-1.049800e+02,6.171900e+01,-1.562000e+00,1.005860e+02,-4.118160e+02,-6.962900e+01,-3.701170e+02,-1.032230e+02,-2.031300e+01,1.140630e+02,-9.863300e+01,3.857400e+01
1.992190e+02,-7.429690e+02,-8.594000e+00,9.921900e+01,3.134800e+01,-3.427700e+01,-8.594000e+00,-1.240230e+02,5.693400e+01,-1.865200e+01,9.140600e+01,-4.088870e+02,-5.722700e+01,-3.879880e+02,-1.044920e+02,-4.111300e+01,1.102540e+02,-1.064450e+02,2.451200e+01
1.872070e+02,-7.628910e+02,-2.773400e+01,7.939500e+01,2.656300e+01,-3.203100e+01,-2.060500e+01,-1.522460e+02,4.765600e+01,-4.267600e+01,6.181600e+01,-4.371090e+02,-4.033200e+01,-4.173830e+02,-1.157230e+02,-7.099600e+01,9.794900e+01,-1.235350e+02,3.125000e+00
1.868160e+02,-7.662110e+02,-2.168000e+01,7.011700e+01,3.085900e+01,-3.808600e+01,-1.572300e+01,-1.518550e+02,5.361300e+01,-4.462900e+01,6.767600e+01,-4.243160e+02,-2.812500e+01,-4.101560e+02,-1.168950e+02,-7.011700e+01,9.834000e+01,-1.204100e+02,8.398000e+00
2.079100e+02,-7.399410e+02,-2.344000e+00,9.384800e+01,4.521500e+01,-4.951200e+01,5.273000e+00,-1.196290e+02,6.767600e+01,-1.435500e+01,1.047850e+02,-4.088870e+02,-6.513700e+01,-3.900390e+02,-1.110350e+02,-3.808600e+01,1.188480e+02,-9.423800e+01,3.720700e+01
2.322270e+02,-7.069340e+02,1.767600e+01,1.244140e+02,6.318400e+01,-6.416000e+01,2.744100e+01,-9.746100e+01,7.724600e+01,7.520000e+00,1.450200e+02,-3.889650e+02,-6.044900e+01,-3.475590e+02,-7.871100e+01,-1.210900e+01,1.391600e+02,-7.031200e+01,5.878900e+01
2.398440e+02,-6.932620e+02,2.910200e+01,1.338870e+02,6.494100e+01,-6.767600e+01,3.203100e+01,-8.671900e+01,7.607400e+01,1.757800e+01,1.503910e+02,-3.571290e+02,-5.918000e+01,-3.383790e+02,-6.230500e+01,2.441000e+00,1.433590e+02,-6.347700e+01,6.699200e+01
2.467770e+02,-6.741210e+02,4.814500e+01,1.535160e+02,75,-7.890600e+01,3.837900e+01,-6.914100e+01,7.392600e+01,3.496100e+01,1.290040e+02,-3.400390e+02,-9.355500e+01,-3.208010e+02,-4.882800e+01,2.285200e+01,1.524410e+02,-4.863300e+01,8.212900e+01
2.445310e+02,-6.759770e+02,5.546900e+01,1.580080e+02,6.679700e+01,-7.216800e+01,2.617200e+01,-7.714800e+01,6.240200e+01,2.509800e+01,1.321290e+02,-3.518550e+02,-7.841800e+01,-3.349610e+02,-5.459000e+01,9.277000e+00,1.503910e+02,-5.361300e+01,7.099600e+01
2.298830e+02,-7.010740e+02,2.089800e+01,1.320310e+02,4.218800e+01,-4.716800e+01,9.180000e+00,-9.589800e+01,5.898400e+01,6.250000e+00,1.527340e+02,-3.689450e+02,-5.058600e+01,-3.643550e+02,-7.128900e+01,-1.240200e+01,1.340820e+02,-7.548800e+01,5.048800e+01
2.066410e+02,-7.295900e+02,-2.051000e+00,1.083010e+02,3.339800e+01,-3.574200e+01,-5.371000e+00,-125,5.449200e+01,-1.406200e+01,1.164060e+02,-3.850590e+02,-5.673800e+01,-3.770510e+02,-9.121100e+01,-3.544900e+01,1.164060e+02,-9.658200e+01,3.037100e+01
1.958010e+02,-7.462890e+02,-7.910000e+00,1.027340e+02,3.320300e+01,-3.496100e+01,-1.445300e+01,-1.415040e+02,4.804700e+01,-3.173800e+01,7.480500e+01,-4.266600e+02,-8.173800e+01,-3.958010e+02,-1.183590e+02,-5.263700e+01,1.115230e+02,-1.060550e+02,1.660200e+01
1.830080e+02,-7.731450e+02,-2.724600e+01,6.084000e+01,3.281200e+01,-3.730500e+01,-1.933600e+01,-1.605470e+02,4.287100e+01,-4.921900e+01,6.699200e+01,-4.428710e+02,-5.439500e+01,-4.196290e+02,-1.231450e+02,-7.451200e+01,9.404300e+01,-1.229490e+02,-2.637000e+00
1.885740e+02,-7.654300e+02,-2.832000e+01,6.777300e+01,3.134800e+01,-3.847700e+01,-8.789000e+00,-1.465820e+02,5.302700e+01,-3.632800e+01,1.041990e+02,-4.305660e+02,-1.757800e+01,-4.046880e+02,-1.107420e+02,-5.488300e+01,9.990200e+01,-1.184570e+02,7.520000e+00
2.095700e+02,-7.355470e+02,-2.344000e+00,9.687500e+01,4.755900e+01,-5.410200e+01,1.220700e+01,-1.233400e+02,6.738300e+01,-1.406200e+01,1.342770e+02,-4.029300e+02,-1.845700e+01,-3.765630e+02,-9.072300e+01,-2.744100e+01,1.207030e+02,-9.453100e+01,3.388700e+01
2.261720e+02,-7.125000e+02,2.304700e+01,1.119140e+02,6.894500e+01,-7.207000e+01,3.877000e+01,-1.076170e+02,8.925800e+01,-1.758000e+00,1.430660e+02,-3.847660e+02,-2.187500e+01,-3.659180e+02,-5.918000e+01,-1.865200e+01,1.337890e+02,-7.294900e+01,5.439500e+01
2.281250e+02,-7.026370e+02,4.433600e+01,1.250980e+02,6.962900e+01,-7.353500e+01,3.867200e+01,-1.052730e+02,8.349600e+01,-2.539000e+00,1.147460e+02,-3.831050e+02,-7.070300e+01,-3.728520e+02,-5.810500e+01,-2.285200e+01,1.365230e+02,-6.757800e+01,5.722700e+01
2.439450e+02,-6.723630e+02,5.556600e+01,1.650390e+02,6.621100e+01,-7.099600e+01,2.705100e+01,-8.408200e+01,6.162100e+01,1.621100e+01,1.198240e+02,-3.705080e+02,-9.355500e+01,-3.560550e+02,-6.591800e+01,1.758000e+00,1.544920e+02,-5.283200e+01,6.787100e+01
2.609370e+02,-6.578130e+02,3.740200e+01,1.719730e+02,6.015600e+01,-6.543000e+01,2.216800e+01,-7.812500e+01,5.468800e+01,2.519500e+01,1.654300e+02,-3.404300e+02,-6.337900e+01,-3.222660e+02,-5.380900e+01,1.377000e+01,1.621090e+02,-5.185500e+01,6.669900e+01
2.372070e+02,-6.902340e+02,1.572300e+01,1.378910e+02,4.638700e+01,-5.195300e+01,2.734000e+00,-1.025390e+02,4.453100e+01,3.516000e+00,1.378910e+02,-3.695310e+02,-5.683600e+01,-3.650390e+02,-7.763700e+01,-1.347700e+01,1.400390e+02,-7.607400e+01,4.062500e+01
2.059570e+02,-7.261720e+02,-1.152300e+01,1.048830e+02,2.949200e+01,-3.291000e+01,-1.406200e+01,-1.211910e+02,4.013700e+01,-1.865200e+01,1.128910e+02,-3.943360e+02,-5.888700e+01,-3.935550e+02,-1.060550e+02,-3.525400e+01,1.157230e+02,-1.010740e+02,2.002000e+01
2.093750e+02,-7.305660e+02,-9.180000e+00,9.990200e+01,3.818400e+01,-3.955100e+01,-8.789000e+00,-1.385740e+02,5.068400e+01,-2.607400e+01,1.125000e+02,-3.871090e+02,-4.414100e+01,-3.732420e+02,-1.041990e+02,-3.671900e+01,1.191410e+02,-1.044920e+02,1.240200e+01
1.985350e+02,-7.551760e+02,-1.992200e+01,7.802700e+01,3.632800e+01,-3.789100e+01,-1.875000e+01,-1.669920e+02,4.404300e+01,-4.765600e+01,1.005860e+02,-4.282230e+02,-3.154300e+01,-4.047850e+02,-1.104490e+02,-6.787100e+01,1.093750e+02,-1.186520e+02,-9.180000e+00
1.937500e+02,-7.595700e+02,-1.933600e+01,7.841800e+01,3.593800e+01,-3.984400e+01,-2.177700e+01,-1.720700e+02,4.101600e+01,-4.902300e+01,9.599600e+01,-4.279300e+02,-3.056600e+01,-4.085940e+02,-1.140630e+02,-7.177700e+01,1.083010e+02,-1.206050e+02,-1.171900e+01
2.066410e+02,-7.332030e+02,-7.810000e-01,1.046870e+02,5.097700e+01,-5.673800e+01,-3.223000e+00,-1.496090e+02,5.166000e+01,-2.763700e+01,1.036130e+02,-3.949220e+02,-2.998000e+01,-3.846680e+02,-9.794900e+01,-4.248000e+01,1.242190e+02,-1.003910e+02,1.074200e+01
2.297850e+02,-7.031250e+02,2.236300e+01,1.316410e+02,6.435500e+01,-6.816400e+01,1.396500e+01,-1.318360e+02,5.986300e+01,-1.835900e+01,1.265630e+02,-3.796870e+02,-4.580100e+01,-3.708010e+02,-8.310500e+01,-2.177700e+01,1.442380e+02,-7.714800e+01,3.017600e+01
2.409180e+02,-6.853520e+02,2.861300e+01,1.515630e+02,6.396500e+01,-6.621100e+01,2.148400e+01,-1.190430e+02,6.533200e+01,-6.348000e+00,1.393550e+02,-3.768550e+02,-7.138700e+01,-3.528320e+02,-7.412100e+01,-1.054700e+01,1.504880e+02,-6.767600e+01,4.355500e+01
2.571290e+02,-6.558590e+02,4.765600e+01,1.777340e+02,6.992200e+01,-7.373000e+01,3.222700e+01,-9.169900e+01,6.992200e+01,1.943400e+01,1.465820e+02,-3.335940e+02,-7.959000e+01,-3.172850e+02,-6.044900e+01,1.562500e+01,1.656250e+02,-5.029300e+01,6.601600e+01
2.555660e+02,-6.629880e+02,4.707000e+01,1.679690e+02,6.503900e+01,-7.148400e+01,2.959000e+01,-8.671900e+01,6.464800e+01,1.962900e+01,1.463870e+02,-3.533200e+02,-7.939500e+01,-3.194340e+02,-5.957000e+01,1.113300e+01,1.611330e+02,-5.293000e+01,6.328100e+01
2.325200e+02,-6.961910e+02,1.816400e+01,1.278320e+02,4.882800e+01,-5.527300e+01,1.474600e+01,-1.030270e+02,6.093700e+01,1.074000e+00,1.289060e+02,-3.666990e+02,-7.363300e+01,-3.519530e+02,-7.675800e+01,-1.074200e+01,1.374020e+02,-7.627000e+01,4.316400e+01
2.018550e+02,-7.273440e+02,-6.055000e+00,1.110350e+02,3.330100e+01,-3.710900e+01,-4.102000e+00,-1.259770e+02,5.283200e+01,-2.197300e+01,1.025390e+02,-4.028320e+02,-7.031200e+01,-3.874020e+02,-1.071290e+02,-3.759800e+01,1.189450e+02,-9.882800e+01,2.363300e+01
1.855470e+02,-7.541990e+02,-1.972700e+01,9.052700e+01,3.027300e+01,-3.300800e+01,-7.324000e+00,-1.357420e+02,5.703100e+01,-3.320300e+01,9.091800e+01,-4.369140e+02,-6.494100e+01,-4.121090e+02,-1.201170e+02,-5.634800e+01,1.083980e+02,-1.089840e+02,1.601600e+01
1.816410e+02,-7.700200e+02,-3.076200e+01,6.621100e+01,3.076200e+01,-3.339800e+01,-1.269500e+01,-1.524410e+02,5.410200e+01,-4.541000e+01,9.121100e+01,-4.263670e+02,-4.169900e+01,-3.991210e+02,-1.284180e+02,-6.611300e+01,9.941400e+01,-1.201170e+02,1.465000e+00
1.802730e+02,-7.683590e+02,-3.427700e+01,6.572300e+01,3.095700e+01,-3.593800e+01,-1.357400e+01,-1.539060e+02,5.459000e+01,-4.726600e+01,8.095700e+01,-4.264650e+02,-4.033200e+01,-3.971680e+02,-1.259770e+02,-6.699200e+01,9.658200e+01,-1.233400e+02,1.465000e+00
2.034180e+02,-7.343750e+02,-1.044900e+01,1.007810e+02,4.365200e+01,-4.960900e+01,-4.102000e+00,-1.315430e+02,5.459000e+01,-2.753900e+01,9.941400e+01,-3.931640e+02,-6.142600e+01,-3.655270e+02,-1.091800e+02,-4.423800e+01,1.176760e+02,-1.005860e+02,2.373000e+01
2.254880e+02,-7.035160e+02,1.494100e+01,1.260740e+02,5.996100e+01,-6.318400e+01,1.279300e+01,-1.055660e+02,5.761700e+01,-4.395000e+00,1.047850e+02,-3.570310e+02,-7.480500e+01,-3.495120e+02,-8.857400e+01,-1.679700e+01,1.378910e+02,-7.597700e+01,4.638700e+01
2.312500e+02,-6.914060e+02,3.437500e+01,1.374020e+02,6.533200e+01,-6.738300e+01,2.128900e+01,-9.121100e+01,6.093700e+01,8.398000e+00,8.886700e+01,-3.581050e+02,-9.003900e+01,-3.480470e+02,-8.320300e+01,-6.543000e+00,1.436520e+02,-6.640600e+01,5.771500e+01
2.481450e+02,-6.585940e+02,3.925800e+01,1.792970e+02,6.162100e+01,-6.377000e+01,2.773400e+01,-6.396500e+01,6.787100e+01,3.242200e+01,1.213870e+02,-3.498050e+02,-8.867200e+01,-3.187500e+02,-7.246100e+01,2.753900e+01,1.618160e+02,-4.990200e+01,7.968800e+01
2.452150e+02,-6.618160e+02,3.896500e+01,1.812500e+02,5.361300e+01,-5.957000e+01,2.021500e+01,-6.953100e+01,6.035200e+01,2.412100e+01,1.258790e+02,-3.588870e+02,-9.335900e+01,-3.415040e+02,-7.412100e+01,1.142600e+01,1.580080e+02,-5.322300e+01,7.334000e+01
2.228520e+02,-6.921880e+02,6.152000e+00,1.430660e+02,3.916000e+01,-4.668000e+01,8.887000e+00,-8.867200e+01,6.201200e+01,8.789000e+00,1.175780e+02,-3.717770e+02,-8.837900e+01,-3.534180e+02,-9.003900e+01,-1.054700e+01,1.336910e+02,-7.685500e+01,5.488300e+01
2.016600e+02,-7.177730e+02,-1.875000e+01,1.144530e+02,3.554700e+01,-3.896500e+01,-1.074000e+00,-1.087890e+02,5.996100e+01,-9.766000e+00,7.294900e+01,-3.710940e+02,-9.492200e+01,-3.673830e+02,-1.123050e+02,-2.832000e+01,1.153320e+02,-9.785200e+01,3.789100e+01
1.962890e+02,-7.330080e+02,-2.861300e+01,1.079100e+02,2.890600e+01,-3.017600e+01,-7.520000e+00,-1.183590e+02,5.752000e+01,-1.816400e+01,8.281200e+01,-4.073240e+02,-6.162100e+01,-3.816410e+02,-1.136720e+02,-3.750000e+01,1.127930e+02,-1.066410e+02,2.949200e+01
1.927730e+02,-7.509770e+02,-2.431600e+01,7.656300e+01,2.412100e+01,-2.675800e+01,-1.533200e+01,-1.345700e+02,5.937500e+01,-3.339800e+01,8.769500e+01,-4.113280e+02,-4.521500e+01,-4.098630e+02,-1.147460e+02,-5.859400e+01,1.045900e+02,-1.177730e+02,1.543000e+01
1.829100e+02,-7.624020e+02,-1.494100e+01,6.386700e+01,2.636700e+01,-3.242200e+01,-2.148400e+01,-1.451170e+02,5.781300e+01,-4.257800e+01,4.785200e+01,-4.189450e+02,-6.962900e+01,-4.178710e+02,-1.306640e+02,-7.021500e+01,9.912100e+01,-1.224610e+02,9.766000e+00
2.008790e+02,-7.361330e+02,-1.562000e+00,9.648400e+01,4.072300e+01,-4.726600e+01,-2.539000e+00,-1.233400e+02,6.669900e+01,-2.304700e+01,9.394500e+01,-4.070310e+02,-5.732400e+01,-3.998050e+02,-1.059570e+02,-4.834000e+01,1.183590e+02,-1.003910e+02,3.427700e+01
2.268550e+02,-7.009770e+02,-7.910000e+00,1.350590e+02,5.009800e+01,-5.244100e+01,1.455100e+01,-9.726600e+01,6.552700e+01,7.810000e-01,1.505860e+02,-3.689450e+02,-4.531200e+01,-3.573240e+02,-7.060500e+01,-2.158200e+01,1.391600e+02,-7.822300e+01,5.556600e+01
2.476560e+02,-6.732420e+02,1.806600e+01,1.517580e+02,5.908200e+01,-6.025400e+01,1.738300e+01,-7.968800e+01,5.703100e+01,1.933600e+01,1.570310e+02,-3.435550e+02,-5.244100e+01,-3.401370e+02,-6.328100e+01,5.566000e+00,1.515630e+02,-6.464800e+01,6.582000e+01
2.566410e+02,-6.513670e+02,3.779300e+01,1.807620e+02,6.054700e+01,-6.396500e+01,2.099600e+01,-5.800800e+01,5.937500e+01,3.564500e+01,1.498050e+02,-3.451170e+02,-7.441400e+01,-3.368160e+02,-6.210900e+01,2.607400e+01,1.621090e+02,-5.351600e+01,8.046900e+01
2.641600e+02,-6.423830e+02,4.707000e+01,1.786130e+02,6.318400e+01,-6.894500e+01,2.919900e+01,-5.634800e+01,7.236300e+01,4.033200e+01,1.440430e+02,-3.166020e+02,-7.568400e+01,-2.998050e+02,-5.107400e+01,3.154300e+01,1.644530e+02,-5.029300e+01,8.437500e+01
2.455080e+02,-6.733400e+02,3.750000e+01,1.437500e+02,5.029300e+01,-5.703100e+01,1.230500e+01,-8.466800e+01,6.533200e+01,1.318400e+01,1.196290e+02,-3.363280e+02,-7.617200e+01,-325,-7.832000e+01,0,1.450200e+02,-7.324200e+01,5.830100e+01
2.187500e+02,-7.035160e+02,1.953000e+00,1.204100e+02,3.535200e+01,-3.964800e+01,-4.590000e+00,-1.088870e+02,5.517600e+01,-8.789000e+00,1.128910e+02,-3.612300e+02,-6.328100e+01,-3.436520e+02,-1.005860e+02,-2.070300e+01,1.242190e+02,-9.697300e+01,3.710900e+01
2.056640e+02,-7.260740e+02,-1.709000e+01,1.023440e+02,3.349600e+01,-3.408200e+01,-7.422000e+00,-1.204100e+02,6.044900e+01,-1.406200e+01,1.025390e+02,-3.882810e+02,-4.941400e+01,-3.688480e+02,-1.064450e+02,-3.232400e+01,1.148440e+02,-1.065430e+02,2.959000e+01
1.922850e+02,-7.537110e+02,-2.959000e+01,8.076200e+01,2.919900e+01,-3.144500e+01,-1.777300e+01,-1.400390e+02,5.459000e+01,-3.291000e+01,7.617200e+01,-4.294920e+02,-3.125000e+01,-4.064450e+02,-1.139650e+02,-5.996100e+01,1.025390e+02,-1.214840e+02,1.025400e+01
1.876950e+02,-7.599610e+02,-3.085900e+01,7.666000e+01,2.714800e+01,-3.261700e+01,-2.031300e+01,-1.475590e+02,5.664100e+01,-4.199200e+01,7.763700e+01,-4.363280e+02,-4.814500e+01,-4.074220e+02,-1.293950e+02,-6.582000e+01,9.931600e+01,-1.273440e+02,5.957000e+00
2.090820e+02,-7.270510e+02,-9.473000e+00,1.042970e+02,4.277300e+01,-4.775400e+01,-1.465000e+00,-1.199220e+02,7.011700e+01,-1.533200e+01,1.104490e+02,-3.907230e+02,-6.005900e+01,-3.705080e+02,-1.196290e+02,-3.320300e+01,1.209960e+02,-1.027340e+02,3.300800e+01
2.291020e+02,-6.980470e+02,1.767600e+01,1.267580e+02,6.132800e+01,-6.523400e+01,1.679700e+01,-1.007810e+02,7.529300e+01,4.297000e+00,1.136720e+02,-3.599610e+02,-7.880900e+01,-3.577150e+02,-1.004880e+02,-1.640600e+01,1.392580e+02,-7.949200e+01,5.341800e+01
2.322270e+02,-6.897460e+02,2.978500e+01,1.341800e+02,6.738300e+01,-6.855500e+01,1.416000e+01,-9.140600e+01,5.742200e+01,1.093700e+01,1.192380e+02,-3.616210e+02,-8.007800e+01,-3.639650e+02,-8.466800e+01,-8.789000e+00,1.418950e+02,-7.128900e+01,5.771500e+01
2.514650e+02,-6.605470e+02,4.111300e+01,1.704100e+02,6.210900e+01,-6.357400e+01,2.578100e+01,-6.191400e+01,6.962900e+01,3.710900e+01,1.447270e+02,-3.273440e+02,-7.822300e+01,-3.184570e+02,-6.171900e+01,2.666000e+01,1.609380e+02,-5.439500e+01,8.105500e+01
2.577150e+02,-6.501950e+02,4.775400e+01,1.868160e+02,6.084000e+01,-6.484400e+01,2.646500e+01,-5.927700e+01,6.953100e+01,3.789100e+01,1.465820e+02,-3.230470e+02,-7.822300e+01,-3.140620e+02,-5.419900e+01,2.910200e+01,1.651370e+02,-5.136700e+01,8.203100e+01
2.364260e+02,-6.786130e+02,2.978500e+01,1.524410e+02,4.853500e+01,-5.312500e+01,9.570000e+00,-8.476600e+01,6.103500e+01,1.484400e+01,1.326170e+02,-3.492190e+02,-6.904300e+01,-3.424800e+02,-7.402300e+01,-9.770000e-01,1.421880e+02,-7.519500e+01,5.742200e+01
2.114260e+02,-7.095700e+02,-5.859000e+00,1.194340e+02,3.457000e+01,-3.691400e+01,-7.715000e+00,-1.059570e+02,5.175800e+01,-3.711000e+00,1.102540e+02,-3.692380e+02,-6.171900e+01,-3.691410e+02,-9.775400e+01,-2.363300e+01,1.204100e+02,-9.990200e+01,3.437500e+01
1.983400e+02,-7.308590e+02,-2.402300e+01,9.384800e+01,3.134800e+01,-3.271500e+01,-1.377000e+01,-1.226560e+02,5.371100e+01,-1.494100e+01,9.062500e+01,-3.919920e+02,-5.351600e+01,-3.951170e+02,-1.113280e+02,-4.257800e+01,1.108400e+02,-1.122070e+02,2.265600e+01
1.860350e+02,-7.570310e+02,-2.753900e+01,7.119100e+01,3.085900e+01,-3.300800e+01,-2.099600e+01,-1.411130e+02,5.048800e+01,-2.919900e+01,7.666000e+01,-4.306640e+02,-4.384800e+01,-4.137700e+02,-1.178710e+02,-6.279300e+01,1.002930e+02,-1.236330e+02,7.910000e+00
1.779300e+02,-7.674800e+02,-3.730500e+01,6.337900e+01,2.802700e+01,-3.261700e+01,-2.666000e+01,-1.491210e+02,4.482400e+01,-3.974600e+01,8.144500e+01,-4.359370e+02,-3.886700e+01,-4.139650e+02,-1.272460e+02,-6.738300e+01,9.335900e+01,-1.310550e+02,1.074000e+00
2.036130e+02,-7.317380e+02,-1.171900e+01,1.012700e+02,4.492200e+01,-5.058600e+01,-4.883000e+00,-1.315430e+02,5.781300e+01,-2.460900e+01,1.041990e+02,-3.980470e+02,-4.511700e+01,-3.786130e+02,-1.055660e+02,-4.101600e+01,1.177730e+02,-1.068360e+02,2.402300e+01
2.284180e+02,-7.017580e+02,1.933600e+01,1.324220e+02,6.250000e+01,-6.591800e+01,1.650400e+01,-1.116210e+02,6.728500e+01,-1.201200e+01,1.205080e+02,-3.870120e+02,-5.761700e+01,-3.703130e+02,-8.193400e+01,-2.431600e+01,1.407230e+02,-8.144500e+01,4.541000e+01
2.338870e+02,-6.890630e+02,2.265600e+01,1.508790e+02,6.347700e+01,-6.523400e+01,2.392600e+01,-9.472700e+01,6.757800e+01,-4.199000e+00,1.291020e+02,-3.902340e+02,-6.337900e+01,-3.569340e+02,-7.412100e+01,-1.455100e+01,1.455080e+02,-7.158200e+01,5.576200e+01
2.478520e+02,-6.636720e+02,3.750000e+01,1.705080e+02,6.669900e+01,-6.884800e+01,2.929700e+01,-7.675800e+01,6.845700e+01,2.050800e+01,1.275390e+02,-3.370120e+02,-8.623000e+01,-3.184570e+02,-6.699200e+01,8.887000e+00,1.558590e+02,-5.869100e+01,7.226600e+01
2.539060e+02,-6.514650e+02,5.263700e+01,1.712890e+02,7.060500e+01,-7.509800e+01,2.949200e+01,-7.539100e+01,6.640600e+01,3.017600e+01,1.073240e+02,-3.226560e+02,-1.010740e+02,-3.251950e+02,-6.142600e+01,1.562500e+01,1.585940e+02,-5.478500e+01,7.392600e+01
2.330080e+02,-6.853520e+02,2.421900e+01,1.284180e+02,5.400400e+01,-6.103500e+01,1.601600e+01,-9.482400e+01,6.318400e+01,1.445300e+01,1.231450e+02,-3.407230e+02,-7.353500e+01,-3.541990e+02,-7.412100e+01,-2.441000e+00,1.375000e+02,-7.763700e+01,5.166000e+01
2.092770e+02,-7.160160e+02,4.199000e+00,1.047850e+02,3.896500e+01,-4.218800e+01,-2.832000e+00,-1.202150e+02,5.273400e+01,-1.181600e+01,1.041020e+02,-3.655270e+02,-7.802700e+01,-3.848630e+02,-1.006840e+02,-2.939500e+01,1.195310e+02,-9.990200e+01,2.812500e+01
1.882810e+02,-7.415040e+02,-1.005900e+01,9.257800e+01,3.222700e+01,-3.330100e+01,-1.503900e+01,-1.440430e+02,4.433600e+01,-3.740200e+01,7.041000e+01,-4.053710e+02,-7.285200e+01,-4.367190e+02,-1.145510e+02,-6.152300e+01,1.068360e+02,-1.145510e+02,9.473000e+00
