FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7, F8,T3,T4,T5,T6,FZ,CZ,PZ
2.006840e+02,-6.091800e+02,9.511700e+01,9.726600e+01,8.359400e+01,-8.701200e+01,1.669900e+01,-1.186520e+02,5.048800e+01,-4.052700e+01,1.318360e+02,-3.672850e+02,-1.188480e+02,-2.558590e+02,-5.761700e+01,3.193400e+01,1.827150e+02,-1.200200e+02,6.816400e+01
2.126950e+02,-5.871090e+02,1.208980e+02,1.133790e+02,9.589800e+01,-9.951200e+01,2.851600e+01,-9.726600e+01,5.761700e+01,-2.002000e+01,1.406250e+02,-3.327150e+02,-1.477540e+02,-2.356450e+02,-4.785200e+01,50,1.948240e+02,-1.030270e+02,8.681600e+01
2.031250e+02,-6.022460e+02,9.716800e+01,9.794900e+01,8.173800e+01,-8.789100e+01,1.484400e+01,-1.124020e+02,5.009800e+01,-3.720700e+01,1.431640e+02,-3.499020e+02,-1.336910e+02,-2.523440e+02,-5.820300e+01,2.402300e+01,1.809570e+02,-1.195310e+02,6.865200e+01
1.861330e+02,-6.303710e+02,7.304700e+01,7.460900e+01,6.142600e+01,-6.718800e+01,-9.473000e+00,-1.323240e+02,3.750000e+01,-5.869100e+01,1.007810e+02,-3.736330e+02,-1.304690e+02,-2.790040e+02,-8.271500e+01,5.371000e+00,1.632810e+02,-1.431640e+02,4.443400e+01
1.636720e+02,-6.604490e+02,7.304700e+01,5.097700e+01,5.117200e+01,-5.449200e+01,-3.173800e+01,-1.565430e+02,2.236300e+01,-8.252000e+01,6.621100e+01,-4.055660e+02,-1.285160e+02,-3.224610e+02,-1.073240e+02,-1.679700e+01,1.491210e+02,-1.625000e+02,2.138700e+01
1.675780e+02,-6.632810e+02,5.166000e+01,4.599600e+01,5.371100e+01,-5.546900e+01,-2.812500e+01,-1.643550e+02,2.988300e+01,-8.447300e+01,1.075200e+02,-4.084960e+02,-1.028320e+02,-3.152340e+02,-9.502000e+01,-1.962900e+01,1.523440e+02,-1.638670e+02,1.757800e+01
1.509770e+02,-6.862300e+02,2.373000e+01,2.558600e+01,4.267600e+01,-4.775400e+01,-3.867200e+01,-1.832030e+02,2.910200e+01,-9.628900e+01,9.843800e+01,-4.240230e+02,-9.394500e+01,-3.257810e+02,-1.042970e+02,-3.779300e+01,1.373050e+02,-1.795900e+02,2.637000e+00
1.543950e+02,-6.792970e+02,4.003900e+01,3.212900e+01,5.166000e+01,-6.015600e+01,-2.773400e+01,-1.748050e+02,3.857400e+01,-8.642600e+01,9.238300e+01,-4.166990e+02,-9.160200e+01,-3.208010e+02,-9.443400e+01,-2.597700e+01,1.442380e+02,-1.692380e+02,1.513700e+01
1.742190e+02,-6.528320e+02,7.451200e+01,5.390600e+01,7.099600e+01,-7.714800e+01,-5.859000e+00,-1.569340e+02,5.127000e+01,-6.943400e+01,1.059570e+02,-3.997070e+02,-1.020510e+02,-3.032230e+02,-7.246100e+01,-5.957000e+00,1.629880e+02,-1.452150e+02,3.916000e+01
1.950200e+02,-6.263670e+02,9.775400e+01,8.173800e+01,8.496100e+01,-8.906300e+01,7.715000e+00,-1.410160e+02,5.146500e+01,-5.839800e+01,1.450200e+02,-3.780270e+02,-9.834000e+01,-2.813480e+02,-5.322300e+01,6.934000e+00,1.806640e+02,-1.259770e+02,5.371100e+01
2.050780e+02,-6.047850e+02,9.726600e+01,1.063480e+02,7.822300e+01,-8.212900e+01,8.790000e-01,-1.208980e+02,3.886700e+01,-4.267600e+01,1.449220e+02,-3.595700e+02,-1.250980e+02,-2.593750e+02,-5.419900e+01,3.125000e+01,1.889650e+02,-1.190430e+02,6.162100e+01
2.194340e+02,-5.774410e+02,1.117190e+02,1.259770e+02,8.720700e+01,-9.052700e+01,1.435500e+01,-9.443400e+01,4.609400e+01,-1.835900e+01,1.555660e+02,-3.245120e+02,-1.347660e+02,-2.351560e+02,-3.359400e+01,5.947300e+01,2.023440e+02,-1.027340e+02,8.271500e+01
2.030270e+02,-5.985350e+02,9.794900e+01,1.124020e+02,7.451200e+01,-8.046900e+01,-8.790000e-01,-1.110350e+02,3.574200e+01,-3.515600e+01,1.390620e+02,-3.592770e+02,-1.358400e+02,-2.590820e+02,-5.283200e+01,3.662100e+01,1.866210e+02,-1.197270e+02,6.289100e+01
1.838870e+02,-6.285160e+02,7.890600e+01,8.652300e+01,5.947300e+01,-6.435500e+01,-1.757800e+01,-1.304690e+02,3.173800e+01,-5.273400e+01,1.227540e+02,-3.949220e+02,-1.303710e+02,-2.725590e+02,-8.300800e+01,1.806600e+01,1.684570e+02,-1.414060e+02,4.169900e+01
1.669920e+02,-6.518550e+02,6.191400e+01,5.605500e+01,5.009800e+01,-5.253900e+01,-2.558600e+01,-1.441410e+02,3.466800e+01,-6.220700e+01,1.028320e+02,-3.826170e+02,-1.173830e+02,-2.853520e+02,-9.111300e+01,1.855000e+00,1.528320e+02,-1.587890e+02,2.949200e+01
1.602540e+02,-6.694340e+02,5.332000e+01,3.974600e+01,4.746100e+01,-4.931600e+01,-2.714800e+01,-1.566410e+02,3.466800e+01,-7.529300e+01,1.011720e+02,-4.020510e+02,-1.012700e+02,-3.204100e+02,-9.287100e+01,-2.158200e+01,1.481450e+02,-1.655270e+02,1.875000e+01
1.481450e+02,-6.955080e+02,4.062500e+01,1.191400e+01,3.925800e+01,-4.248000e+01,-3.623000e+01,-1.772460e+02,3.017600e+01,-9.687500e+01,8.925800e+01,-4.335940e+02,-8.476600e+01,-3.305660e+02,-1.091800e+02,-3.916000e+01,1.347660e+02,-1.821290e+02,-6.840000e-01
1.578120e+02,-6.775390e+02,5.625000e+01,3.173800e+01,5.527300e+01,-6.093700e+01,-2.011700e+01,-1.702150e+02,4.248000e+01,-8.554700e+01,7.334000e+01,-4.105470e+02,-1.055660e+02,-3.088870e+02,-9.873000e+01,-2.392600e+01,1.461910e+02,-1.696290e+02,1.318400e+01
1.733400e+02,-6.520510e+02,8.271500e+01,6.826200e+01,7.236300e+01,-7.744100e+01,-1.660000e+00,-1.504880e+02,4.980500e+01,-6.914100e+01,8.593700e+01,-4.133790e+02,-1.073240e+02,-2.996090e+02,-7.509800e+01,-1.074200e+01,1.648440e+02,-1.465820e+02,3.544900e+01
2.083010e+02,-6.124020e+02,1.028320e+02,9.179700e+01,7.880900e+01,-8.232400e+01,1.982400e+01,-1.139650e+02,6.543000e+01,-3.466800e+01,1.668950e+02,-3.569340e+02,-7.675800e+01,-2.531250e+02,-4.248000e+01,2.265600e+01,1.894530e+02,-1.215820e+02,6.503900e+01
2.119140e+02,-6.002930e+02,1.017580e+02,9.130900e+01,7.783200e+01,-8.203100e+01,2.285200e+01,-9.765600e+01,6.377000e+01,-1.943400e+01,1.633790e+02,-3.332030e+02,-9.433600e+01,-2.376950e+02,-3.613300e+01,4.570300e+01,1.890620e+02,-1.170900e+02,7.529300e+01
2.182620e+02,-5.827150e+02,1.233400e+02,1.122070e+02,9.209000e+01,-9.648400e+01,3.164100e+01,-8.418000e+01,6.162100e+01,-9.082000e+00,1.491210e+02,-3.218750e+02,-1.111330e+02,-2.240230e+02,-2.314500e+01,6.503900e+01,1.979490e+02,-1.036130e+02,8.808600e+01
2.115230e+02,-5.951170e+02,1.144530e+02,1.042970e+02,7.871100e+01,-8.300800e+01,2.226600e+01,-9.511700e+01,5.732400e+01,-2.119100e+01,1.520510e+02,-3.468750e+02,-1.083010e+02,-2.446290e+02,-3.222700e+01,4.560500e+01,1.885740e+02,-1.165040e+02,7.539100e+01
1.831050e+02,-6.305660e+02,8.017600e+01,7.880900e+01,5.576200e+01,-6.054700e+01,5.273000e+00,-1.152340e+02,5.556600e+01,-4.111300e+01,1.344730e+02,-3.916990e+02,-1.067380e+02,-2.975590e+02,-5.771500e+01,1.093700e+01,1.647460e+02,-1.429690e+02,5.459000e+01
1.603520e+02,-6.613280e+02,7.285200e+01,5.341800e+01,4.726600e+01,-4.834000e+01,-5.957000e+00,-1.330080e+02,5.869100e+01,-5.459000e+01,9.628900e+01,-4.030270e+02,-1.115230e+02,-2.996090e+02,-8.906300e+01,-5.762000e+00,1.490230e+02,-1.603520e+02,4.033200e+01
1.673830e+02,-6.645510e+02,7.060500e+01,4.677700e+01,5.166000e+01,-5.332000e+01,-1.064500e+01,-1.507810e+02,5.312500e+01,-6.191400e+01,1.035160e+02,-3.977540e+02,-8.584000e+01,-2.834960e+02,-9.560500e+01,-8.984000e+00,1.532230e+02,-1.632810e+02,3.066400e+01
1.539060e+02,-6.879880e+02,3.750000e+01,1.816400e+01,4.218800e+01,-4.628900e+01,-2.373000e+01,-1.707030e+02,4.355500e+01,-7.929700e+01,9.423800e+01,-4.164060e+02,-7.021500e+01,-3.079100e+02,-9.951200e+01,-2.812500e+01,1.365230e+02,-1.804690e+02,1.152300e+01
1.570310e+02,-6.780270e+02,4.902300e+01,3.584000e+01,4.892600e+01,-5.595700e+01,-1.669900e+01,-1.679690e+02,4.843800e+01,-7.675800e+01,9.121100e+01,-4.178710e+02,-7.929700e+01,-3.105470e+02,-9.209000e+01,-2.480500e+01,1.434570e+02,-1.731450e+02,1.953100e+01
1.776370e+02,-6.464840e+02,6.386700e+01,6.357400e+01,6.347700e+01,-6.904300e+01,4.688000e+00,-1.405270e+02,5.869100e+01,-5.312500e+01,1.107420e+02,-3.879880e+02,-7.519500e+01,-2.900390e+02,-6.103500e+01,2.832000e+00,1.627930e+02,-1.497070e+02,4.462900e+01
2.007810e+02,-6.220700e+02,9.082000e+01,7.822300e+01,8.027300e+01,-8.320300e+01,2.128900e+01,-1.228520e+02,6.484400e+01,-4.101600e+01,1.317380e+02,-3.787110e+02,-9.160200e+01,-2.855470e+02,-4.199200e+01,1.601600e+01,1.789060e+02,-1.297850e+02,6.123000e+01
2.077150e+02,-6.048830e+02,1.105470e+02,9.482400e+01,8.613300e+01,-8.808600e+01,1.455100e+01,-1.178710e+02,4.824200e+01,-3.730500e+01,1.480470e+02,-3.551760e+02,-1.013670e+02,-2.570310e+02,-4.355500e+01,2.802700e+01,1.869140e+02,-1.234370e+02,6.220700e+01
2.275390e+02,-5.726560e+02,1.291990e+02,1.245120e+02,9.296900e+01,-9.531200e+01,2.168000e+01,-9.179700e+01,4.804700e+01,-1.093700e+01,1.660160e+02,-3.197270e+02,-1.203120e+02,-2.225590e+02,-2.646500e+01,5.976600e+01,2.063480e+02,-1.057620e+02,8.085900e+01
2.147460e+02,-5.864260e+02,1.098630e+02,1.137700e+02,8.056600e+01,-8.671900e+01,6.445000e+00,-1.070310e+02,3.710900e+01,-2.627000e+01,1.558590e+02,-3.474610e+02,-1.251950e+02,-2.524410e+02,-4.101600e+01,3.818400e+01,1.916020e+02,-1.209960e+02,6.328100e+01
1.892580e+02,-6.221680e+02,8.271500e+01,8.535200e+01,6.259800e+01,-6.738300e+01,-1.582000e+01,-1.338870e+02,3.037100e+01,-4.921900e+01,1.339840e+02,-3.784180e+02,-1.206050e+02,-2.846680e+02,-7.236300e+01,6.055000e+00,1.682620e+02,-1.456050e+02,3.857400e+01
1.756840e+02,-6.479490e+02,7.451200e+01,5.556600e+01,5.419900e+01,-5.644500e+01,-2.050800e+01,-1.498050e+02,4.160200e+01,-5.459000e+01,1.073240e+02,-3.738280e+02,-1.158200e+02,-2.789060e+02,-8.916000e+01,-2.734000e+00,1.573240e+02,-1.592770e+02,2.919900e+01
1.742190e+02,-6.588870e+02,7.216800e+01,4.384800e+01,5.791000e+01,-5.869100e+01,-1.982400e+01,-1.647460e+02,4.755900e+01,-7.050800e+01,1.028320e+02,-3.948240e+02,-1.050780e+02,-2.940430e+02,-9.589800e+01,-2.119100e+01,1.568360e+02,-1.628910e+02,2.080100e+01
1.567380e+02,-6.853520e+02,3.740200e+01,1.943400e+01,4.960900e+01,-5.283200e+01,-2.744100e+01,-1.894530e+02,4.541000e+01,-9.541000e+01,9.921900e+01,-4.341800e+02,-8.877000e+01,-3.280270e+02,-1.068360e+02,-5.117200e+01,1.398440e+02,-1.808590e+02,1.172000e+00
1.614260e+02,-6.749020e+02,5.029300e+01,3.515600e+01,5.537100e+01,-6.279300e+01,-2.363300e+01,-1.865230e+02,3.955100e+01,-9.130900e+01,1.012700e+02,-4.253910e+02,-8.769500e+01,-3.253910e+02,-9.580100e+01,-4.375000e+01,1.481450e+02,-1.735350e+02,6.641000e+00
1.847660e+02,-6.437500e+02,8.408200e+01,6.445300e+01,7.363300e+01,-7.880900e+01,-8.594000e+00,-1.588870e+02,3.710900e+01,-6.621100e+01,1.331050e+02,-3.877930e+02,-9.091800e+01,-2.972660e+02,-7.109400e+01,-1.210900e+01,1.708010e+02,-1.474610e+02,2.968800e+01
2.089840e+02,-6.101560e+02,9.550800e+01,9.853500e+01,8.164100e+01,-8.398400e+01,-4.297000e+00,-1.305660e+02,3.183600e+01,-4.345700e+01,1.447270e+02,-3.701170e+02,-9.414100e+01,-2.705080e+02,-5.761700e+01,1.757800e+01,1.912110e+02,-1.267580e+02,4.746100e+01
2.142580e+02,-5.947270e+02,1.031250e+02,1.061520e+02,8.291000e+01,-8.408200e+01,-1.562000e+00,-1.186520e+02,3.017600e+01,-3.505900e+01,1.429690e+02,-3.474610e+02,-1.031250e+02,-2.575200e+02,-4.990200e+01,3.017600e+01,1.938480e+02,-1.204100e+02,5.546900e+01
225,-5.718750e+02,1.212890e+02,1.261720e+02,9.121100e+01,-9.345700e+01,1.630900e+01,-9.589800e+01,4.541000e+01,-1.279300e+01,1.577150e+02,-3.233400e+02,-1.291020e+02,-2.328120e+02,-3.252000e+01,5.380900e+01,2.050780e+02,-1.027340e+02,7.841800e+01
2.165040e+02,-5.851560e+02,1.160160e+02,1.124020e+02,8.398400e+01,-8.955100e+01,1.044900e+01,-1.049800e+02,4.169900e+01,-2.060500e+01,1.518550e+02,-3.349610e+02,-1.295900e+02,-2.477540e+02,-4.111300e+01,3.720700e+01,1.931640e+02,-1.129880e+02,6.787100e+01
1.950200e+02,-6.149410e+02,8.398400e+01,9.150400e+01,6.533200e+01,-6.962900e+01,-1.093700e+01,-1.268550e+02,3.046900e+01,-3.828100e+01,1.267580e+02,-3.667970e+02,-1.189450e+02,-2.820310e+02,-6.503900e+01,8.691000e+00,1.733400e+02,-1.364260e+02,4.482400e+01
1.719730e+02,-6.457030e+02,6.025400e+01,7.373000e+01,4.873000e+01,-5.029300e+01,-2.880900e+01,-1.491210e+02,2.744100e+01,-5.722700e+01,9.218800e+01,-4.065430e+02,-1.242190e+02,-2.995120e+02,-9.960900e+01,-1.709000e+01,1.554690e+02,-1.578120e+02,2.675800e+01
1.691410e+02,-6.607420e+02,6.474600e+01,4.111300e+01,5.761700e+01,-5.839800e+01,-1.855500e+01,-1.575200e+02,4.589800e+01,-6.914100e+01,8.877000e+01,-3.985350e+02,-1.198240e+02,-2.977540e+02,-9.746100e+01,-1.552700e+01,1.516600e+02,-1.603520e+02,2.255900e+01
1.448240e+02,-6.983400e+02,4.306600e+01,7.520000e+00,5.224600e+01,-5.644500e+01,-2.802700e+01,-1.899410e+02,3.837900e+01,-1.019530e+02,6.445300e+01,-4.470700e+02,-1.079100e+02,-3.420900e+02,-1.135740e+02,-4.951200e+01,1.301760e+02,-1.802730e+02,-1.074000e+00
1.597660e+02,-6.776370e+02,5.244100e+01,2.675800e+01,5.556600e+01,-6.367200e+01,-1.962900e+01,-1.745120e+02,4.257800e+01,-8.378900e+01,1.072270e+02,-4.106450e+02,-7.851600e+01,-3.185550e+02,-9.482400e+01,-2.763700e+01,1.449220e+02,-1.683590e+02,1.210900e+01
1.869140e+02,-6.439450e+02,9.394500e+01,5.781300e+01,7.519500e+01,-8.134800e+01,-4.785000e+00,-1.532230e+02,4.492200e+01,-6.240200e+01,1.128910e+02,-3.975590e+02,-8.779300e+01,-3.002930e+02,-7.265600e+01,-5.762000e+00,1.697270e+02,-1.425780e+02,3.418000e+01
2.079100e+02,-6.156250e+02,1.063480e+02,8.691400e+01,8.750000e+01,-8.916000e+01,8.496000e+00,-1.317380e+02,4.560500e+01,-4.316400e+01,1.404300e+02,-3.878910e+02,-9.863300e+01,-2.761720e+02,-5.449200e+01,1.367200e+01,1.869140e+02,-1.208980e+02,5.224600e+01
2.119140e+02,-6.040040e+02,1.159180e+02,9.882800e+01,8.886700e+01,-8.916000e+01,8.594000e+00,-1.183590e+02,4.384800e+01,-3.154300e+01,1.289060e+02,-3.624020e+02,-1.154300e+02,-2.545900e+02,-5.351600e+01,3.017600e+01,1.914060e+02,-1.128910e+02,6.103500e+01
2.187500e+02,-5.815430e+02,1.109380e+02,1.222660e+02,9.873000e+01,-1.003910e+02,2.539100e+01,-1.020510e+02,5.273400e+01,-1.474600e+01,1.198240e+02,-3.383790e+02,-1.328130e+02,-2.324220e+02,-3.681600e+01,4.970700e+01,2.015630e+02,-9.863300e+01,7.998000e+01
2.141600e+02,-5.905270e+02,1.092770e+02,1.104490e+02,8.671900e+01,-9.121100e+01,1.865200e+01,-1.138670e+02,4.804700e+01,-2.597700e+01,1.648440e+02,-3.368160e+02,-9.882800e+01,-2.475590e+02,-3.691400e+01,3.144500e+01,1.939450e+02,-1.074220e+02,6.992200e+01
1.997070e+02,-6.164060e+02,8.896500e+01,9.091800e+01,6.289100e+01,-6.611300e+01,-2.734000e+00,-1.331050e+02,4.082000e+01,-4.248000e+01,1.554690e+02,-3.676760e+02,-1.074220e+02,-2.725590e+02,-5.947300e+01,9.863000e+00,1.798830e+02,-1.292970e+02,4.912100e+01
1.741210e+02,-6.470700e+02,7.031200e+01,6.210900e+01,4.990200e+01,-5.263700e+01,-2.031300e+01,-1.538090e+02,3.486300e+01,-6.337900e+01,1.125000e+02,-3.892580e+02,-1.186520e+02,-2.885740e+02,-8.603500e+01,-8.398000e+00,1.591800e+02,-1.521480e+02,2.763700e+01
1.693360e+02,-6.599610e+02,6.123000e+01,4.531200e+01,5.752000e+01,-5.996100e+01,-9.863000e+00,-1.610350e+02,5.048800e+01,-6.884800e+01,1.159180e+02,-4.071290e+02,-9.238300e+01,-3.049800e+02,-75,-1.552700e+01,1.547850e+02,-1.560550e+02,2.460900e+01
1.553710e+02,-6.870120e+02,4.765600e+01,2.265600e+01,5.058600e+01,-5.527300e+01,-2.002000e+01,-1.859380e+02,4.199200e+01,-9.189500e+01,1.000980e+02,-4.435550e+02,-7.607400e+01,-3.355470e+02,-8.710900e+01,-4.414100e+01,1.416020e+02,-1.723630e+02,3.711000e+00
1.570310e+02,-6.782230e+02,4.707000e+01,2.470700e+01,5.302700e+01,-6.044900e+01,-1.494100e+01,-1.792970e+02,4.834000e+01,-8.339800e+01,1.031250e+02,-4.122070e+02,-7.597700e+01,-3.198240e+02,-8.486300e+01,-3.271500e+01,1.458980e+02,-1.667970e+02,1.269500e+01
1.797850e+02,-6.447270e+02,7.314500e+01,5.488300e+01,6.787100e+01,-7.314500e+01,-5.469000e+00,-1.508790e+02,4.755900e+01,-5.800800e+01,1.166020e+02,-3.814450e+02,-8.818400e+01,-3.015630e+02,-7.119100e+01,-3.223000e+00,1.687500e+02,-1.424800e+02,3.593800e+01
2.012700e+02,-6.186520e+02,9.570300e+01,8.613300e+01,7.998000e+01,-8.252000e+01,5.860000e-01,-1.286130e+02,4.140600e+01,-4.218800e+01,1.433590e+02,-3.849610e+02,-9.150400e+01,-2.917970e+02,-5.781300e+01,1.552700e+01,1.870120e+02,-1.223630e+02,5.195300e+01
2.136720e+02,-5.940430e+02,1.037110e+02,1.093750e+02,8.310500e+01,-8.515600e+01,5.371000e+00,-1.201170e+02,3.691400e+01,-3.134800e+01,1.541020e+02,-3.522460e+02,-8.798800e+01,-2.473630e+02,-3.857400e+01,3.378900e+01,1.967770e+02,-1.134770e+02,5.927700e+01
2.302730e+02,-5.668950e+02,1.255860e+02,1.291990e+02,9.169900e+01,-9.492200e+01,2.265600e+01,-9.472700e+01,4.990200e+01,-7.129000e+00,1.672850e+02,-3.198240e+02,-1.273440e+02,-2.223630e+02,-2.656300e+01,5.996100e+01,2.109380e+02,-9.599600e+01,8.261700e+01
2.245120e+02,-5.813480e+02,1.212890e+02,1.143550e+02,8.359400e+01,-8.906300e+01,9.863000e+00,-1.025390e+02,3.789100e+01,-1.826200e+01,1.623050e+02,-3.363280e+02,-1.292970e+02,-2.525390e+02,-3.623000e+01,3.896500e+01,1.997070e+02,-1.063480e+02,7.070300e+01
1.972660e+02,-6.142580e+02,8.994100e+01,8.593700e+01,6.503900e+01,-7.148400e+01,-1.093700e+01,-1.234370e+02,2.861300e+01,-3.720700e+01,1.339840e+02,-3.584960e+02,-1.097660e+02,-2.590820e+02,-5.459000e+01,1.757800e+01,1.760740e+02,-1.321290e+02,4.716800e+01
1.787110e+02,-6.375980e+02,7.343700e+01,6.933600e+01,50,-5.351600e+01,-3.232400e+01,-1.406250e+02,1.884800e+01,-5.127000e+01,1.146480e+02,-3.687500e+02,-1.058590e+02,-2.706050e+02,-7.841800e+01,1.084000e+01,1.624020e+02,-1.522460e+02,2.773400e+01
1.673830e+02,-6.590820e+02,6.826200e+01,5.712900e+01,4.628900e+01,-4.824200e+01,-3.623000e+01,-1.540040e+02,2.275400e+01,-6.298800e+01,9.785200e+01,-4.157230e+02,-1.056640e+02,-3.065430e+02,-8.808600e+01,-6.641000e+00,1.556640e+02,-1.609380e+02,1.845700e+01
1.552730e+02,-6.788090e+02,3.652300e+01,3.261700e+01,4.248000e+01,-4.541000e+01,-3.437500e+01,-1.693360e+02,3.056600e+01,-7.451200e+01,9.414100e+01,-4.266600e+02,-8.974600e+01,-3.101560e+02,-9.101600e+01,-2.265600e+01,1.429690e+02,-1.749020e+02,7.031000e+00
1.521480e+02,-6.833980e+02,4.531200e+01,1.933600e+01,5.224600e+01,-5.830100e+01,-2.334000e+01,-1.666020e+02,4.101600e+01,-6.962900e+01,8.496100e+01,-4.032230e+02,-9.365200e+01,-3.014650e+02,-8.466800e+01,-1.845700e+01,1.412110e+02,-1.725590e+02,1.445300e+01
1.666020e+02,-6.592770e+02,6.826200e+01,4.853500e+01,6.621100e+01,-7.255900e+01,-6.348000e+00,-1.475590e+02,4.775400e+01,-5.419900e+01,1.059570e+02,-3.927730e+02,-9.638700e+01,-2.914060e+02,-6.757800e+01,-3.809000e+00,1.567380e+02,-1.522460e+02,3.632800e+01
1.937500e+02,-6.230470e+02,8.974600e+01,8.486300e+01,7.539100e+01,-7.890600e+01,1.191400e+01,-1.144530e+02,5.937500e+01,-2.402300e+01,1.440430e+02,-3.822270e+02,-9.052700e+01,-2.617190e+02,-5.097700e+01,3.271500e+01,1.797850e+02,-1.272460e+02,6.250000e+01
2.005860e+02,-6.110350e+02,1.110350e+02,8.984400e+01,8.164100e+01,-8.525400e+01,2.021500e+01,-1.013670e+02,6.347700e+01,-1.328100e+01,1.335940e+02,-3.533200e+02,-1.070310e+02,-2.427730e+02,-4.834000e+01,4.794900e+01,1.829100e+02,-1.188480e+02,7.304700e+01
